Unnamed: 0.1,Unnamed: 0,RA_ICRS,DE_ICRS,Source,Plx,PM,pmRA,pmDE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,GRVSmag,e_GRVSmag,BP-RP,BP-G,G-RP,pscol,Teff,Dist,Rad,Lum-Flame,Mass-Flame,Age-Flame,z-Flame,SpType-ELS
92981,92981,113.80728736175,0.82737854847,3086637723978810368,0.8628,1.814,-1.314,-1.25,11.651243,0.00293,11.77984,0.004473,11.397493,0.004855,11.276555,0.084712,0.382347,0.128597,0.25375,,7994.5,1120.691,2.7983,27.039314,2.067,0.804,0.39398023,A      
152198,52198,45.94046439072,61.23063839289,466170360130772096,0.1307,0.871,-0.647,0.584,16.762514,0.002832,17.41771,0.006089,15.957451,0.004376,,,1.460259,0.655195,0.805063,,9786.7,4292.1997,2.3394,45.967224,2.427,0.367,0.48837435,B      
82084,82084,97.21638354712,-12.1895796281,3000083348306073856,0.4636,0.993,-0.382,-0.916,13.738414,0.002778,14.067668,0.003386,13.231949,0.003916,13.035854,0.041241,0.835719,0.329254,0.506465,,7537.8,2405.3018,3.4272,24.837046,2.015,0.908,0.2204494,A      
46202,46202,323.07543793308,49.3299632252,1978755170582638592,0.9961,6.919,-2.893,-6.286,12.304033,0.002759,12.523117,0.002834,11.939391,0.003792,11.761376,0.066529,0.583726,0.219084,0.364642,,9159.0,1015.2705,2.1696,27.879229,2.171,0.417,0.49784553,A      
150529,50529,39.51424348913,59.24639587855,464266005992226816,0.3989,0.66,-0.082,-0.655,14.338467,0.002762,14.715479,0.00297,13.776107,0.003833,,,0.939372,0.377012,0.56236,,10784.2,3348.4177,3.3975,69.08235,2.715,0.239,0.47118938,B      
16340,16340,9.600386481,61.99450637461,427654742690534912,0.5103,1.883,-0.419,-1.836,14.039103,0.00276,14.463346,0.002892,13.44258,0.003807,13.174091,0.060898,1.020765,0.424243,0.596522,,7844.8,1883.5358,2.7726,24.867487,2.032,0.818,0.48897308,A      
63614,63614,270.54844302095,45.59548463248,2116063625767592704,0.748,1.677,1.636,0.372,12.192708,0.002767,12.291176,0.002877,12.015448,0.0038,11.926639,0.013434,0.275728,0.098468,0.17726,,7986.9,1371.3381,2.3888,18.75584,1.92,0.839,0.50553197,A      
93826,93826,101.93978927616,-5.58541144611,3100439790365929600,1.0612,1.454,-0.363,-1.408,12.052178,0.002768,12.246539,0.002829,11.719211,0.003829,11.584285,0.037464,0.527329,0.194361,0.332968,,7479.7,815.0944,1.9348,12.930973,1.753,1.101,0.44430712,A      
154995,54995,63.77218183495,58.70092585925,470241782969160320,0.2611,0.16,-0.087,0.134,16.297556,0.002786,16.66495,0.004398,15.748508,0.004426,,,0.916441,0.367394,0.549047,,9644.9,4485.096,1.9191,30.15808,2.244,0.287,0.5213654,B      
75051,75051,0.531579742,-28.84192354822,2333031393444022016,1.3417,23.886,23.705,-2.94,11.803288,0.003016,11.946955,0.00424,11.548418,0.005551,11.434626,0.018123,0.398537,0.143666,0.25487,,7457.8,727.7167,1.737,8.249847,1.61,0.956,0.49494267,A      
27451,27451,134.07670060746,3.56818933777,578515297154873856,6.0361,23.018,-5.574,-22.332,8.691026,0.002764,8.808737,0.002826,8.461321,0.00379,8.347813,0.007939,0.347416,0.117711,0.229705,,7421.9,167.6233,1.6143,6.9564595,1.563,0.798,0.510115,A      
160718,60718,31.00485942623,62.54706873051,508806672280124672,0.3612,0.779,0.095,-0.773,14.798625,0.002763,15.118871,0.00294,14.298372,0.003853,,,0.820498,0.320246,0.500253,,10316.3,3560.176,2.6968,39.03744,2.411,0.216,0.49034873,B      
52385,52385,352.25443570708,62.5843159354,2016531233320619264,3.9806,32.676,31.121,-9.961,8.672116,0.002769,8.789566,0.00289,8.441575,0.003805,8.357671,0.005573,0.347991,0.11745,0.230541,,7592.6,241.6416,2.326,17.53296,1.871,1.01,0.4382917,A      
126994,26994,65.96076953927,54.19393764035,275500574125959040,0.2408,0.617,0.473,-0.395,16.210606,0.002792,16.756952,0.004607,15.491376,0.004126,,,1.265576,0.546347,0.71923,,10888.1,2669.9326,1.4912,29.35714,,,0.8374339,B      
92212,92212,122.52506906872,-5.48648542637,3067567489364823552,1.8316,5.936,-5.108,3.023,9.927242,0.002773,9.94355,0.002857,9.8793,0.00379,9.832013,0.006353,0.06425,0.016308,0.047942,,9480.3,596.899,2.3255,33.12911,2.262,0.381,0.5916976,A      
95320,95320,101.37159362972,-1.81822693596,3106978517292738944,0.5764,2.309,0.679,-2.207,11.700612,0.002768,11.854502,0.0029,11.420074,0.0038,11.303868,0.019181,0.434428,0.15389,0.280539,,9000.4,1891.1075,4.583,91.54045,2.731,0.431,0.3712907,A      
20567,20567,44.27261166917,65.63892654484,468312518018747136,0.5188,0.704,0.519,-0.476,14.486121,0.002772,15.198531,0.00299,13.638207,0.003829,13.265271,0.034695,1.560324,0.71241,0.847914,,9043.4,1470.3804,2.5295,57.899456,2.475,0.501,0.54063344,A      
51275,51275,345.38735364798,55.91804742422,2008992668061418496,1.5549,4.255,3.581,-2.298,12.263418,0.002763,12.52002,0.002851,11.857442,0.003795,11.684563,0.018254,0.662578,0.256601,0.405976,,7013.7,627.6404,1.5697,5.245991,1.452,1.12,0.5591249,A      
121858,21858,66.7459099563,44.95772106039,253644039610195072,0.2947,1.069,-0.219,-1.046,14.234932,0.002771,14.629586,0.002977,13.655336,0.003866,,,0.97425,0.394654,0.579596,,11294.9,2889.0806,3.0691,159.05257,3.217,0.224,0.5170844,B      
52836,52836,296.30660471222,23.99302000557,2020518577894588160,0.4938,5.824,-1.571,-5.608,15.04998,0.006947,15.829526,0.024028,14.118437,0.017745,13.830838,0.190959,1.711089,0.779546,0.931543,,7659.9,1594.4004,2.6574,37.481155,2.225,0.653,0.4544391,A      
153661,53661,44.13143805537,65.10531406452,468159234926522880,0.2069,0.13,-0.099,-0.083,16.633581,0.002782,17.23384,0.004996,15.879431,0.004394,,,1.35441,0.60026,0.75415,,9680.9,3083.5964,1.6323,21.652096,2.131,,0.5870687,B      
184213,84213,296.00742548963,18.97317522475,1824804408659194368,0.4563,6.523,-3.235,-5.664,13.832081,0.002774,14.208892,0.002986,13.242092,0.003852,,,0.9668,0.376811,0.589989,,11371.7,2416.109,3.0367,102.47505,2.988,0.202,0.5792166,B      
65529,65529,319.06906143752,48.51747995963,2164944171840126848,1.1963,4.957,-3.453,-3.556,11.705245,0.002773,12.176836,0.003039,11.05638,0.003878,10.780353,0.011375,1.120456,0.471591,0.648865,,7298.0,854.9952,4.0113,36.613106,2.183,0.85,0.17230603,A      
170388,70388,39.01076419205,64.16718544304,515752695247235328,0.0701,1.107,-1.036,0.389,17.335152,0.002832,18.164175,0.01323,16.300203,0.009591,,,1.863972,0.829023,1.034948,,9681.8,2372.741,1.4015,15.729475,,,0.7744329,B      
181684,81684,306.63873463349,12.02583919735,1755653064331297408,0.1621,10.276,-3.227,-9.756,15.412308,0.00287,15.476017,0.004508,15.241797,0.007923,,,0.23422,0.063709,0.17051,,9693.8,5453.7656,1.9018,29.719013,2.247,0.259,0.5334987,B      
141761,41761,53.30262131244,52.22685964324,442440356581105536,0.3159,2.223,0.808,-2.07,15.394514,0.002779,15.866007,0.009376,14.674425,0.004656,,,1.191582,0.471493,0.720089,,9600.5,3903.0186,3.3071,48.266335,2.424,0.403,0.4147898,B      
80055,80055,96.7728898508,-19.69138721872,2940043549498907648,0.7046,2.772,1.374,-2.408,11.797289,0.002768,11.981564,0.00283,11.480916,0.003802,11.353218,0.01377,0.500648,0.184275,0.316373,,7846.3,1106.1073,2.8039,39.861656,2.242,0.734,0.46489012,A      
61875,61875,303.40512694284,43.79753821779,2081099259084608896,1.137,3.308,1.874,2.726,12.304667,0.002759,12.572139,0.002847,11.881854,0.003794,11.705876,0.020466,0.690285,0.267472,0.422812,,7983.6,937.3636,2.186,15.678853,1.86,0.781,0.591317,A      
22794,22794,25.39811694471,59.43296940559,509497852767659264,1.5165,8.875,3.566,-8.127,11.726792,0.00276,12.023935,0.002801,11.263508,0.003784,11.060942,0.00871,0.760428,0.297143,0.463285,,6833.7,770.4179,2.733,8.679408,1.567,1.937,0.1361966,A      
23598,23598,36.85419387347,65.06561020337,516792528308299264,0.2365,2.503,-2.497,0.173,14.858479,0.002971,15.653372,0.005156,13.972732,0.004906,13.506609,0.048124,1.68064,0.794893,0.885747,,7857.6,2284.684,3.8653,143.19647,2.889,0.412,0.35432416,A      
83005,83005,94.9420437592,-4.5099055168,3020481281863813888,1.262,3.412,-1.161,-3.209,9.125051,0.002774,9.220336,0.002895,8.925447,0.0038,8.818968,0.005463,0.294889,0.095285,0.199603,,9165.1,719.7451,5.0286,191.54941,3.209,0.294,0.37119472,A      
24387,24387,17.83293796757,64.13665043059,523447769113430656,0.9064,2.888,-1.182,-2.636,14.233652,0.002763,14.979346,0.002979,13.374658,0.003821,12.967258,0.034182,1.604689,0.745694,0.858995,,9229.6,1221.5029,2.4546,30.918528,2.211,0.44,0.46675947,A      
31625,31625,94.39760874204,45.56317427919,962540967475918208,2.5903,10.525,-4.28,-9.616,10.365161,0.002775,10.489096,0.002832,10.137733,0.003794,10.039758,0.005601,0.351363,0.123935,0.227428,,8118.6,406.6747,1.7433,10.596281,1.743,0.502,0.5661543,A      
51232,51232,346.14929707279,55.54530607486,2008726040798147456,0.5095,4.611,-3.587,-2.898,13.696401,0.002784,13.933958,0.002877,13.302732,0.00384,13.054872,0.060375,0.631226,0.237557,0.393668,1.6,9198.6,1977.8859,2.194,29.741135,2.204,0.398,0.7317938,A      
58771,58771,304.88786273636,38.49294446156,2061279913476827008,3.0964,9.092,9.092,0.1,10.169332,0.002768,10.32466,0.002833,9.893497,0.003789,9.774323,0.008261,0.431164,0.155329,0.275835,,7270.7,326.1775,1.7051,7.2177935,1.556,1.076,0.5130983,A      
165894,65894,25.80341762891,63.3787842024,512086618545303424,0.2055,1.265,-1.265,-0.006,15.019939,0.002768,15.509258,0.003187,14.344426,0.003889,,,1.164832,0.489319,0.675513,,15002.7,5953.7427,4.4726,467.21045,4.443,,0.6468264,B      
87826,87826,112.40726443263,-9.61383034319,3047435500186028160,0.9469,6.867,-6.478,2.281,11.782156,0.002774,11.909581,0.002889,11.547961,0.00384,11.459741,0.008045,0.36162,0.127425,0.234195,,8093.9,1172.4368,2.6762,19.982327,1.951,0.799,0.42316988,A      
100749,749,74.95148701481,32.12568267998,160491043679132672,0.1642,0.721,0.429,-0.579,14.539212,0.002776,14.791007,0.003101,14.116773,0.003964,,,0.674234,0.251795,0.42244,,15644.0,3180.0295,1.9159,208.90234,,,1.026177,B      
7444,7444,51.17778717958,46.81467597432,243059865802874880,1.0449,2.97,1.811,-2.354,12.455158,0.002764,12.799831,0.002845,11.898914,0.003802,11.659807,0.073315,0.900917,0.344673,0.556244,,7538.4,1055.6217,2.8019,18.873234,1.9,0.992,0.47790268,A      
142208,42208,56.70557630096,54.20379085014,444526198857765632,0.5631,0.866,0.598,0.626,15.920135,0.0028,16.677198,0.005011,15.053076,0.004416,,,1.624123,0.757064,0.867059,,9634.6,1704.5138,1.5551,18.279306,2.116,,0.7093679,B      
181374,81374,311.0745892883,5.30419113758,1735477159101350144,0.0431,1.292,1.082,-0.706,16.064045,0.002842,16.055828,0.003676,16.088203,0.004846,,,-0.032375,-0.008217,-0.024158,,12256.2,10097.532,1.8621,73.37007,2.941,,0.8031331,B      
65160,65160,314.97377613246,46.78788047139,2163844076094190208,0.5,7.432,-2.57,-6.974,14.602784,0.002771,15.343631,0.003023,13.752242,0.003879,13.372516,0.052199,1.591389,0.740847,0.850542,,7194.8,1791.013,3.3041,33.460957,2.147,0.85,0.24508077,A      
11942,11942,34.79206428455,49.8818176446,355649233712664320,3.1286,23.902,19.877,-13.274,9.664679,0.002772,9.775387,0.002861,9.452844,0.003794,9.364493,0.00783,0.322543,0.110708,0.211835,,7599.7,416.1867,2.5357,19.049501,2.025,0.287,0.62416023,A      
180760,80760,239.09412306023,50.36535478043,1403332980026359424,0.4171,23.298,-11.955,-19.996,16.146128,0.002856,16.004482,0.004142,16.420542,0.006459,,,-0.41606,-0.141645,-0.274414,,24414.8,27658.537,2.5547,,,,,B      
64103,64103,294.10660319258,49.77636804653,2135093736803558016,1.2999,3.577,2.9,-2.094,11.480622,0.002778,11.600099,0.002912,11.262105,0.00382,11.170849,0.012197,0.337994,0.119476,0.218517,,7759.6,785.738,2.0268,11.773351,1.742,0.892,0.49879682,A      
82171,82171,96.77482764886,-10.87583818661,3001275317688996608,1.2241,3.272,-2.078,2.527,11.672133,0.003192,11.86721,0.005772,11.335926,0.006729,11.19564,0.015444,0.531284,0.195078,0.336206,,8959.3,797.6289,2.1228,26.02887,2.12,0.5,0.55689573,A      
5746,5746,79.21173470332,45.7674657248,211715881671623552,0.5869,2.12,-1.645,-1.337,13.758616,0.002774,14.134398,0.003289,13.208357,0.003932,12.870299,0.061628,0.926041,0.375782,0.550259,,7644.4,1709.9244,2.5776,18.34282,1.893,0.973,0.44994187,A      
111891,11891,74.14960375471,40.86930341861,201613397035366528,0.1917,1.34,0.729,-1.124,15.122226,0.002771,15.507941,0.003174,14.546791,0.003988,,,0.96115,0.385715,0.575435,,10508.7,3966.1565,2.907,98.56964,2.87,0.294,0.4799863,B      
98323,98323,99.69361968836,0.69506250028,3119815457284858240,0.7315,4.092,-1.394,3.848,14.173811,0.002784,14.511219,0.003234,13.667361,0.003887,13.510839,0.145209,0.843858,0.337408,0.50645,,7691.9,1465.949,1.6705,6.9577065,1.601,0.305,0.65249115,A      
69639,69639,311.12193753911,61.52077194113,2195104772209067264,0.4966,12.014,-7.163,-9.645,13.913243,0.002772,14.304346,0.003064,13.343602,0.003918,13.049317,0.080538,0.960744,0.391103,0.569641,,7276.8,1667.8876,2.532,20.073719,1.914,1.073,0.388448,A      
142343,42343,53.42446656651,54.45230117393,445118835625446528,0.9917,4.554,1.736,-4.21,11.469095,0.00278,11.770099,0.00307,10.993956,0.003898,10.788105,0.016258,0.776143,0.301003,0.47514,,10690.2,1020.7373,3.3204,122.13261,3.003,0.276,0.62296075,B      
6530,6530,66.14389567638,44.67925062641,229661556403752192,1.7204,6.164,2.116,-5.789,12.421783,0.002762,12.801775,0.002872,11.867128,0.00381,11.628764,0.019085,0.934647,0.379992,0.554655,,8029.6,585.2657,1.6016,9.596361,1.712,0.418,0.6339847,A      
23510,23510,37.7716359225,65.25233670776,516071248683114112,0.8784,2.531,-2.398,-0.81,14.524615,0.002761,15.195538,0.003082,13.719593,0.003815,13.377666,0.10565,1.475945,0.670922,0.805022,,7889.5,1225.9973,2.025,11.639483,1.752,0.748,0.5852179,A      
151180,51180,39.80187271087,60.81765422015,465254913623078912,0.0212,0.607,-0.607,0.001,17.509724,0.002851,18.03555,0.010156,16.698982,0.008795,,,1.336567,0.525826,0.810741,,9764.9,3829.1697,1.3208,15.194921,,,0.738212,B      
81911,81911,93.06051896951,-13.81345735505,2994387809352664320,0.7327,1.626,0.795,-1.419,12.32581,0.00277,12.541833,0.00283,11.966558,0.003799,11.798766,0.020172,0.575274,0.216023,0.359251,,6996.3,2377.7327,5.2465,19.656021,1.901,1.117,0.55084985,A      
77890,77890,101.73043051471,-20.9696071181,2926943250714742656,0.4962,1.601,-0.009,1.601,14.313076,0.002763,14.55963,0.002993,13.905601,0.003855,13.623035,0.053685,0.65403,0.246554,0.407475,,7193.3,2570.2551,2.4642,7.674944,1.568,1.22,0.3753623,A      
82716,82716,83.59585182374,-12.92501449446,3008813058310589568,0.9677,7.95,-5.814,-5.422,12.895918,0.002769,13.108838,0.002892,12.545155,0.00382,12.39804,0.047577,0.563684,0.21292,0.350763,,7323.4,1011.2938,1.6914,7.4740543,1.57,1.038,0.5026978,A      
11833,11833,37.9029137285,47.99567682311,354266705216382464,1.6211,8.098,-1.169,-8.013,10.031579,0.002829,10.132989,0.002855,9.80566,0.003793,9.713763,0.010392,0.327329,0.10141,0.225919,,9459.4,755.5874,3.4869,58.750748,2.512,0.436,0.52636844,A      
146265,46265,34.57783641077,56.93012565201,458365820445282048,0.3545,1.813,0.962,-1.536,14.39614,0.002779,14.606068,0.002946,14.042415,0.003908,,,0.563653,0.209928,0.353725,,9781.9,2963.5938,2.2413,32.027565,2.284,0.264,0.5107593,B      
52093,52093,343.99420329556,59.78698860263,2014295273343483392,2.3622,5.145,4.672,-2.154,10.673836,0.002762,10.826287,0.002837,10.401691,0.003791,10.28516,0.012306,0.424596,0.152452,0.272144,,8665.2,435.3311,1.6808,13.778593,1.876,0.307,0.6454887,A      
113268,13268,72.12386863445,41.15384504826,203289048459455616,0.2775,0.983,-0.168,-0.969,14.344963,0.002776,14.555208,0.00292,13.985459,0.003888,,,0.569749,0.210245,0.359504,,11666.6,3700.2017,2.6161,87.80649,2.942,,0.5555624,B      
83760,83760,111.80990159959,-15.60945896308,3028496515478434688,0.3266,1.661,-0.563,1.563,14.663856,0.0028,15.066564,0.003127,14.051272,0.00387,13.565395,0.105429,1.015291,0.402708,0.612583,,7156.1,3317.8108,3.6881,35.60574,2.179,0.815,0.34383312,A      
16644,16644,1.08481882343,62.81662200805,430059615147209856,0.6621,3.421,-3.045,-1.559,13.831782,0.002773,14.143534,0.00286,13.345335,0.003816,13.158322,0.059053,0.798199,0.311751,0.486447,1.5651,9482.6,1606.415,1.9576,23.154125,2.132,0.224,0.5152601,A      
100757,757,75.69867279652,32.64199042402,160619892698411264,0.2017,2.541,1.874,-1.716,14.597114,0.002765,14.965133,0.003008,14.030676,0.003952,,,0.934457,0.368019,0.566438,,9974.5,4487.8945,4.1638,130.60837,2.987,0.322,0.41463983,B      
147881,47881,37.23500201059,58.50301600485,458967184581731072,0.3525,0.95,-0.2,-0.929,13.809806,0.002771,14.094079,0.002872,13.3465,0.003824,,,0.747579,0.284273,0.463305,,11130.8,2911.024,3.1332,113.94322,3.008,0.235,0.49567622,B      
155101,55101,65.64699518071,57.58843327948,470629670056512512,0.1651,0.879,-0.371,-0.797,16.450191,0.002932,16.872353,0.004462,15.740684,0.004282,,,1.131669,0.422161,0.709508,,10060.2,3417.3352,1.6276,28.580482,2.272,,0.6801278,B      
133947,33947,11.3424019015,60.87969338788,427173912512862208,0.2419,1.365,-1.262,-0.519,15.715954,0.002774,16.069557,0.003615,15.17662,0.004058,,,0.892938,0.353603,0.539334,,9739.6,4493.8286,2.4666,51.271313,2.469,0.387,0.47258124,B      
12715,12715,0.40149148953,44.19999031021,385002002284845824,1.7972,3.712,0.694,-3.646,11.46865,0.002782,11.608665,0.002907,11.194301,0.00407,11.206374,0.153707,0.414365,0.140016,0.274349,,7701.3,589.7549,1.6308,7.0296,1.603,0.318,0.53814393,A      
121932,21932,67.29990924209,45.62694840906,253826382440877184,0.2929,1.93,0.537,-1.854,17.231323,0.002824,18.169294,0.009773,16.278593,0.005592,,,1.890701,0.937971,0.95273,,9615.2,1972.9342,1.2664,12.20697,,,0.6488094,B      
58651,58651,303.04491053821,37.04788207154,2060711702167361536,1.0746,5.591,2.472,5.015,11.88266,0.002766,12.110121,0.002911,11.507057,0.00385,11.344538,0.029518,0.603064,0.227461,0.375603,,8638.7,908.1345,2.3197,27.042194,2.106,0.616,0.6081859,A      
152082,52082,40.90203906344,62.86460681426,466046046599484544,0.1695,0.492,-0.492,0.028,15.607072,0.002843,15.955596,0.00342,15.066924,0.004862,,,0.888672,0.348524,0.540148,,12039.9,3060.2446,1.546,47.999287,,,0.9691811,B      
29403,29403,106.41696023232,30.03415654877,887969718057446144,0.6132,7.588,2.217,-7.257,12.261436,0.00279,12.412177,0.003156,11.995338,0.003868,11.893339,0.05644,0.416839,0.150741,0.266098,,7800.6,1416.2587,2.7434,30.747232,2.116,0.814,0.41055697,A      
115186,15186,75.79881718283,44.41580314065,205577205172037888,0.2123,0.385,0.101,-0.371,14.445262,0.002771,14.933921,0.003144,13.768702,0.00382,,,1.165219,0.488659,0.67656,,14366.3,3215.7869,3.2074,453.8908,4.336,,0.6446262,B      
97877,97877,95.71669450281,-4.48585003885,3116504651676002560,0.3528,0.754,-0.655,-0.373,12.150147,0.002968,12.311091,0.002846,11.801588,0.003809,11.644746,0.01709,0.509503,0.160944,0.348559,,9529.0,1330.776,2.7168,55.51753,2.488,0.426,0.58345723,A      
117468,17468,79.25785919549,45.95532809724,211721821607832064,0.1776,0.22,0.215,-0.042,14.71448,0.002803,14.981303,0.004948,14.259586,0.005201,,,0.721717,0.266823,0.454894,,11588.9,5237.4087,3.5838,206.77072,3.411,0.205,0.49953178,B      
56061,56061,285.84035860986,31.40131202047,2042748950646498688,1.3312,4.397,2.085,-3.871,10.012366,0.002766,10.080633,0.00283,9.86875,0.003794,9.785199,0.014532,0.211884,0.068267,0.143617,,9401.0,736.7454,3.1079,71.627106,2.611,0.429,0.55493426,A      
74170,74170,293.45801403751,69.73560048159,2261634910836079232,0.6863,2.33,1.128,2.039,11.936929,0.002774,12.104848,0.002967,11.63728,0.003856,11.503851,0.012448,0.467567,0.167919,0.299648,,9119.5,1301.8097,2.8436,58.482,2.487,0.486,0.5681534,A      
26162,26162,8.50872572761,72.89073187303,536907200185438336,1.4815,15.851,-15.846,0.385,12.464518,0.002761,12.822728,0.002844,11.943479,0.003814,11.748674,0.016642,0.87925,0.358211,0.521039,1.5497,6758.3,664.4485,1.8538,6.186157,1.468,1.801,0.46701837,A      
179503,79503,105.72295039923,58.45223088202,1002166194012384896,0.5298,1.5,0.48,-1.421,11.921992,0.002818,12.024947,0.003084,11.711944,0.004507,,,0.313004,0.102955,0.210049,,10743.6,3058.7634,5.4921,119.6936,2.997,0.27,0.4118827,B      
174486,74486,11.51018907977,64.33968888671,524073769191603200,0.2099,2.232,-2.131,-0.663,15.525095,0.002798,15.909414,0.003679,14.956101,0.004314,,,0.953313,0.384319,0.568994,,10898.6,3964.6152,2.3464,74.274216,2.769,0.225,0.5393979,B      
40654,40654,317.19152796808,37.23808940384,1868771679598989696,0.6131,2.213,-1.741,-1.366,13.38911,0.002771,13.628522,0.002948,13.006774,0.003815,12.885018,0.050058,0.621748,0.239412,0.382336,,7291.7,1518.5952,2.0959,12.060822,1.719,1.206,0.5047778,A      
49766,49766,337.09528814404,53.23683164183,2001724900495860480,0.994,11.057,-8.283,-7.324,11.934548,0.002984,12.111709,0.002838,11.450354,0.003803,11.278992,0.021116,0.661355,0.17716,0.484195,,8936.2,601.7655,1.6021,36.94987,2.257,0.536,0.741025,A      
66779,66779,321.16665374586,50.6219198534,2171253753667750528,0.3267,7.452,-4.81,-5.691,14.525579,0.002774,15.309819,0.003121,13.632459,0.003835,13.163142,0.053826,1.677361,0.78424,0.893121,,8792.0,2956.3384,5.6071,158.63393,3.0,0.372,0.3329607,A      
65538,65538,319.78110340257,48.65840936792,2164995677081910656,0.267,4.759,-2.743,-3.889,15.195395,0.002771,15.977423,0.003408,14.311115,0.003897,13.839383,0.096286,1.666307,0.782027,0.88428,,6997.7,7869.2207,12.3888,132.33707,2.908,0.379,0.31091934,A      
2329,2329,69.73771446513,36.71791581444,175369218412814848,2.0916,7.673,2.617,-7.213,11.501295,0.002767,11.826471,0.00284,10.999502,0.003797,10.787016,0.014111,0.826969,0.325176,0.501793,,9343.8,520.3765,1.9064,20.79643,2.08,0.225,0.55989873,A      
159151,59151,33.15970447011,59.73055354885,507312779575063936,0.5679,1.357,-0.26,-1.332,13.254544,0.002803,13.577843,0.002988,12.711255,0.003881,,,0.866588,0.323298,0.543289,,10952.8,2079.6206,3.2337,83.49328,2.828,0.23,0.48045266,B      
184830,84830,292.75594587478,19.55400132864,1825460507861970176,0.4024,4.092,-1.466,-3.82,13.661167,0.002805,14.064639,0.00347,13.070535,0.004044,,,0.994104,0.403472,0.590632,,12692.9,2470.329,3.2705,224.33418,3.587,,0.53703207,B      
7423,7423,51.68212485358,46.42634395053,242846594906008448,0.9236,1.833,-1.363,-1.225,11.29938,0.00277,11.602539,0.002883,10.82436,0.003793,10.621965,0.011999,0.778179,0.303159,0.47502,,8291.6,982.249,3.9364,74.58023,2.581,0.525,0.40256754,A      
77391,77391,104.97438115857,-25.88507044984,2920785092243905536,0.9918,5.438,-3.296,4.325,11.084997,0.002797,11.091124,0.002821,11.010984,0.003797,10.94691,0.007938,0.080139,0.006126,0.074013,,9707.4,1025.9761,2.3785,40.823822,2.368,0.369,0.4774958,A      
181885,81885,328.67343675928,19.5871271369,1780252055722538880,1.9443,10.327,9.95,2.767,9.301264,0.00277,9.323991,0.002812,9.227478,0.003814,9.178679,0.010595,0.096513,0.022727,0.073786,,11181.9,532.8046,2.628,90.688095,2.896,0.213,0.5438691,B      
129640,29640,27.36610471151,55.18584306296,408646660542693248,0.2909,0.943,-0.904,0.267,13.743524,0.002779,13.873169,0.004496,13.442938,0.004689,,,0.430231,0.129645,0.300586,,11439.8,6193.3066,5.0715,104.49985,3.0,,0.44906723,B      
164274,64274,26.64088618656,61.22612012705,511217695122227968,0.3514,1.159,-1.059,-0.472,14.571109,0.002811,14.957696,0.003817,13.992969,0.004197,,,0.964727,0.386587,0.57814,,10693.9,4023.6082,3.7381,71.64018,2.725,0.253,0.44739485,B      
17487,17487,42.97376889275,49.19220666378,437938303141099520,3.0042,9.059,3.34,8.421,10.508045,0.002797,10.748718,0.002974,10.114004,0.00385,9.953332,0.006581,0.634714,0.240673,0.394041,,7202.1,320.1972,1.7376,7.889466,1.576,1.226,0.4350484,A      
150494,50494,38.98623988071,58.99226563935,464244492494990464,0.4437,0.617,-0.584,-0.2,15.560126,0.002771,16.078878,0.003821,14.860281,0.003918,,,1.218597,0.518752,0.699845,,9709.0,2862.3438,2.2076,20.62827,2.121,,0.6085192,B      
142925,42925,45.74620675126,54.65610950148,447387918388159872,0.4087,1.924,0.582,-1.834,14.088685,0.002764,14.55747,0.003054,13.437824,0.003819,,,1.119646,0.468785,0.650861,,12178.0,1867.9241,2.2918,157.84575,3.313,,0.68002856,B      
73212,73212,349.43190609513,70.31699298092,2227093649972588928,1.198,3.874,-3.389,-1.877,12.558507,0.00276,12.959216,0.002856,11.978193,0.003794,11.689746,0.025994,0.981023,0.400709,0.580314,,7635.7,841.1258,2.3292,16.817873,1.862,0.953,0.40798968,A      
90326,90326,112.51665631714,-5.6151418435,3055578826897669376,0.8476,4.749,-4.601,-1.175,12.028229,0.002769,12.117448,0.002827,11.862087,0.003797,11.791315,0.012071,0.255361,0.089219,0.166142,,8666.8,1244.0536,2.212,20.655907,2.004,0.554,0.6049008,A      
62331,62331,304.90496532333,47.80266419798,2084194491700929408,0.5253,1.331,0.844,-1.029,14.165548,0.00278,14.61008,0.003176,13.54469,0.003908,13.333998,0.049771,1.06539,0.444531,0.620858,,6782.8,2309.8806,3.4394,17.568195,1.866,1.067,0.43773615,A      
80086,80086,99.6239045875,-18.06139409985,2940492773017825280,1.4368,28.66,-7.83,27.57,11.193651,0.002823,11.384092,0.003146,10.867675,0.003872,10.713174,0.00996,0.516418,0.190441,0.325976,,7445.2,681.1038,2.3632,15.343169,1.811,1.099,0.47070962,A      
169945,69945,35.39783742585,63.99021206369,515136526362102784,0.0998,1.481,-1.335,0.643,16.399418,0.002784,17.034595,0.004826,15.608084,0.004149,,,1.426512,0.635178,0.791334,,10276.7,2898.9944,1.7628,32.0797,2.343,,0.60079426,B      
32456,32456,102.89640501139,53.01244206973,993284893136013696,1.4489,6.923,-3.611,-5.907,11.850776,0.002774,12.002495,0.002971,11.588179,0.003809,11.46917,0.013468,0.414316,0.151719,0.262597,,7719.4,649.2879,1.4883,7.4108887,1.613,0.442,0.6813826,A      
